Performance_Score,Leadership_Score,Projects_Handled,Peer_Review_Score,Leadership_Index,Potential_Index,Growth_Momentum,Leadership_Influence,Performance_Consistency,Cluster,Characteristics,Employee_ID,Age
1.465699130720695,1.0343504985030438,-1.452563368789903,0.3490112651464682,0.8664876028483023,-0.8596947109615102,-0.2395648646912332,-0.2663172625464843,-0.8611556984860655,2,Low Consistent Performers,EMP0250,51.0
-0.701018356081091,0.2816300862260762,-0.184140679840277,-1.80351088612104,-1.3645296076158913,-0.2584843171381135,-0.2719424627668407,-0.3832825720584631,-0.5130429971475117,1,Leadership-Oriented,EMP0251,28.0
-0.701018356081091,-0.3277150094267071,-0.3653439211187951,0.7018837489608137,0.4103685287089559,1.2952931941717052,-0.3016378929545281,-0.123968380790688,-0.6000711724821501,0,Emerging Performers,EMP0252,51.0
0.0212208061861709,1.536164106687689,1.6278917329449032,0.8783199908679865,1.590328742243352,-0.781615439036394,5.044459141247904,-0.2592593628096262,1.1840064218779387,4,Strategic High Performers,EMP0253,39.0
0.743459968453433,-1.4030298841080897,-1.0901568862328672,1.160617977919463,0.2021402557322976,-1.0158532548117432,-0.121316245632493,0.6904973185433096,-0.6000711724821501,2,Low Consistent Performers,EMP0254,43.0
0.0212208061861709,-1.008747763391583,-0.184140679840277,-0.0038612186678773,-0.5613634118487818,-1.1329721626994185,-0.0709001677392316,-0.0431411160293301,-0.1214162081416385,1,Leadership-Oriented,EMP0255,38.0
-1.423257518348353,-0.5427779843629835,0.359469043995277,-1.309489408780956,-1.4041921358019216,0.7487382906958892,-0.2809547838806696,-0.323628133691698,-0.7741275231514271,1,Leadership-Oriented,EMP0256,52.0
-0.701018356081091,-0.5427779843629835,-0.002937438561759,0.7724582457236828,0.3508747364299105,0.6394273100007262,-0.2577772636087624,-0.0722272862889019,-0.4260148218128731,0,Emerging Performers,EMP0257,38.0
1.465699130720695,1.141881985971182,-0.5465471623973132,1.0900434811565938,1.5506662140573215,0.366149858262819,-0.2412252543361362,-0.2317336029890219,0.2266964931969154,2,Low Consistent Performers,EMP0258,52.0
0.743459968453433,0.7475998652546753,-0.5465471623973132,-0.4978826960079611,-0.0060880172443601,-0.6098410408011378,-0.2179797993074949,-0.3044534927880949,-0.0779021204743192,2,Low Consistent Performers,EMP0259,34.0
0.743459968453433,-0.0051205470222924,0.359469043995277,1.0194689843937248,0.8565719708017946,0.4754608389579819,-0.2031007736546268,-0.1426596273857969,0.7923796328720655,2,Low Consistent Performers,EMP0260,48.0
-0.701018356081091,1.2494134734393203,1.4466884916663851,-0.1097229638121809,0.5987655375925988,-0.734767875881324,0.2720011849033645,-0.297665570814468,0.2702105808642346,4,Strategic High Performers,EMP0261,41.0
1.465699130720695,1.7153832524679191,0.9030787678308312,-1.4153511539252597,-0.2440631863605406,-1.3828258328597909,0.3677942164511963,-0.3662384468108159,1.9672599998896847,4,Strategic High Performers,EMP0262,38.0
-1.423257518348353,1.07019432765909,-0.002937438561759,0.4195857619093373,0.9458126592203622,-0.28971602590816,-0.1146798435424616,-0.2639736953249328,-0.8611556984860655,0,Emerging Performers,EMP0263,50.0
-1.423257518348353,0.9268190110349056,-0.002937438561759,-0.4625954476265265,0.1228151993602377,0.0226010617923059,-0.2307631875444662,-0.3075800936857964,-0.8611556984860655,0,Emerging Performers,EMP0264,56.0
-1.423257518348353,0.4608492320063066,-0.9089536449543492,0.525447507053641,0.6979218580576747,-0.8128471478064404,-0.1146798435424616,-0.2250917846037377,-1.0787261368226615,0,Emerging Performers,EMP0265,29.0
0.0212208061861709,0.1740985987579379,-1.0901568862328672,-0.5684571927708302,-0.3828820350116462,0.6394273100007262,-0.3325466848057983,-0.2874093675404477,-0.7741275231514271,1,Leadership-Oriented,EMP0266,59.0
0.0212208061861709,-0.721997130143214,-0.002937438561759,-0.4625954476265265,-0.789422948918455,0.1006803337174224,-0.2603260726175769,-0.1952473838424845,0.0091260548603192,1,Leadership-Oriented,EMP0267,36.0
-1.423257518348353,0.7117560360986291,-1.0901568862328672,-0.815467931440872,-0.2936413465930786,-1.3515941240897444,-0.1655589262327019,-0.3227879303344196,-1.122240224489981,1,Leadership-Oriented,EMP0268,22.0
-0.701018356081091,0.9268190110349056,0.9030787678308312,0.8077454941051174,1.1937034603830503,-0.3834111522182997,0.152125102272213,-0.2358619562801121,0.0091260548603192,0,Emerging Performers,EMP0269,41.0
0.743459968453433,-1.5822490298883198,0.9030787678308312,1.1959052263008976,0.132730831406745,0.3505340038777955,-0.178278696905262,1.4793968300058369,1.3145486848798964,4,Strategic High Performers,EMP0270,24.0
-0.701018356081091,0.2457862570700301,1.0842820091093492,-0.7801806830594374,-0.5217008836627515,0.5301163293055637,-0.2210633800766004,-0.3065840084440508,0.0961542301949577,1,Leadership-Oriented,EMP0271,59.0
0.0212208061861709,0.9626628401909516,-0.7277504036758311,1.5487777101152431,1.8382195434060395,-0.2819080987156485,-0.0403181073028796,-0.1964527376130997,-0.5130429971475117,2,Low Consistent Performers,EMP0272,36.0
0.0212208061861709,1.3569449609074584,0.359469043995277,-0.9213296765851756,-0.0259192813373751,-1.3672099784747676,0.4449900660501815,-0.340193491376209,0.2702105808642346,1,Leadership-Oriented,EMP0273,39.0
0.743459968453433,1.0343504985030438,1.265485250387867,-0.7096061862965684,-0.0259192813373751,1.2172139222465883,-0.2381647523420178,-0.3238411852572935,1.6626613862184505,4,Strategic High Performers,EMP0274,59.0
1.465699130720695,0.8909751818788595,-0.184140679840277,-0.8507551798223066,-0.2242319222675256,-0.1569812636354617,-0.2445943944893858,-0.3287862242271702,0.6618373698701078,4,Strategic High Performers,EMP0275,52.0
0.0212208061861709,-0.1484958636464767,-0.002937438561759,0.9488944876308556,0.7177531221506893,-0.3677952978332764,-0.1002801031584313,-0.128708616231903,0.0091260548603192,2,Low Consistent Performers,EMP0276,41.0
-0.701018356081091,-0.0051205470222924,-1.2713601275113853,-0.3920209508636574,-0.3333038747791086,-1.0548928907743016,-0.2741009693052146,-0.26297109972213,-1.0352120491553425,1,Leadership-Oriented,EMP0277,41.0
0.743459968453433,1.6795394233118732,-0.7277504036758311,0.1020005264764263,1.0152220835459151,0.2177992416050972,-0.2730338424772545,-0.2987576244017638,-0.2519584711435962,2,Low Consistent Performers,EMP0278,41.0
1.465699130720695,-1.2954983966399511,1.6278917329449032,1.3370542198266355,0.4103685287089559,0.9751681792787272,-0.1811053126102753,0.5268737161658967,2.83754175323607,4,Strategic High Performers,EMP0279,48.0
0.0212208061861709,-0.5427779843629835,0.359469043995277,0.0314260297135572,-0.2738100825000633,-0.0320544285552757,-0.207798164692524,-0.1617089438390497,0.2702105808642346,1,Leadership-Oriented,EMP0280,29.0
1.465699130720695,0.6042245486304909,-0.5465471623973132,-0.0038612186678773,0.3310434723368956,-0.3287556618707182,-0.230571087448009,-0.2682347266368446,0.2266964931969154,2,Low Consistent Performers,EMP0281,35.0
-1.423257518348353,-1.3671860549520434,0.7218755265523131,-1.3447766571623905,-1.8900581060807904,0.428613275802912,-0.2618462225067051,-0.2298854448296384,-0.6870993478167886,1,Leadership-Oriented,EMP0282,36.0
-1.423257518348353,0.4250054028502605,-0.7277504036758311,-0.6743189379151339,-0.3333038747791086,-0.3834111522182997,-0.2741009693052146,-0.3053665709263617,-1.0352120491553425,1,Leadership-Oriented,EMP0283,28.0
-1.423257518348353,1.3211011317514123,1.4466884916663851,-0.7096061862965684,0.1327308314067454,-1.5311764495175122,4.759536278182559,-0.3292449476937636,-0.5130429971475117,1,Leadership-Oriented,EMP0284,54.0
0.0212208061861709,0.1740985987579379,1.0842820091093492,1.619352206878112,1.4614255256387532,2.013622495882777,-0.2438344380638408,-0.1175768338228203,0.7923796328720655,0,Emerging Performers,EMP0285,55.0
1.465699130720695,-1.7973120048245963,1.4466884916663851,-0.4978826960079611,-1.414107767848429,0.4129974214178884,-0.2155240134255127,5.2924111354080505,2.6199713148994737,3,Reliable Core Talent,EMP0286,25.0
0.0212208061861709,-1.0445915925476286,0.9030787678308312,-0.0038612186678773,-0.5811946759417967,-0.9846215460416966,0.0341174737591844,-0.0276801407552786,0.6618373698701078,4,Strategic High Performers,EMP0287,22.0
0.0212208061861709,-1.7973120048245963,0.178265802716759,0.8430327424865519,-0.283725714546571,0.4442291301879349,-0.2494511541799683,11.12150197010339,0.1396683178622769,3,Reliable Core Talent,EMP0288,35.0
-0.701018356081091,-0.6144656426750758,-0.5465471623973132,-1.5565001474509976,-1.6520829369646093,0.3583419310703066,-0.3127345778564478,-0.3517008105701757,-0.6870993478167886,1,Leadership-Oriented,EMP0289,52.0
-0.701018356081091,0.9626628401909516,-1.452563368789903,-1.4859256506881289,-0.720013524592902,-0.672304458341231,-0.336325502618336,-0.3655829035320603,-1.122240224489981,1,Leadership-Oriented,EMP0290,59.0
1.465699130720695,1.6436955941558271,1.265485250387867,1.3723414682080703,2.066279080475713,0.0226010617923059,0.2216184835076631,-0.2409553406090381,2.402400876562877,4,Strategic High Performers,EMP0292,24.0
-0.701018356081091,1.536164106687689,-1.8149698513469392,-1.062478670110914,-0.0457505454303901,0.7487382906958897,-0.3690752569936631,-0.3490130010818108,-1.296296575159258,0,Emerging Performers,EMP0293,41.0
1.465699130720695,-1.0445915925476286,-0.002937438561759,0.1372877748578609,-0.4622070913837065,-0.5942251864161142,-0.1765598089765376,0.0002102460135985,0.879407808206704,4,Strategic High Performers,EMP0294,54.0
-0.701018356081091,-0.2201835219585688,-1.0901568862328672,-1.238914912018087,-1.1662169666857407,0.8970889073536109,-0.3401490780022574,-0.3287413712659922,-0.948183873820704,1,Leadership-Oriented,EMP0295,36.0
1.465699130720695,-1.5105613715762276,-0.9089536449543492,1.619352206878112,0.5293561132670461,-1.0548928907743014,0.4223771404100748,1.2699975769633145,-0.2084443834762769,2,Low Consistent Performers,EMP0296,24.0
0.0212208061861709,0.1024109404458458,1.6278917329449032,0.3842985135279028,0.3806216325694332,1.1859822134765416,-0.2050287600772519,-0.2071599444994422,1.1840064218779387,4,Strategic High Performers,EMP0297,49.0
0.0212208061861709,-1.7973120048245963,0.7218755265523131,-1.062478670110914,-1.8900581060807904,-0.7894233662289057,-0.1809186493090009,2.838057099746856,0.5312951068681501,1,Leadership-Oriented,EMP0298,48.0
0.743459968453433,-0.7936847884553061,-0.7277504036758311,-0.4625954476265265,-0.8290854771044849,-1.0080453276192316,-0.2289492587648046,-0.1822794398275894,-0.2519584711435962,1,Leadership-Oriented,EMP0299,54.0
-0.701018356081091,0.4250054028502605,-1.0901568862328672,1.1959052263008976,1.243281620615588,1.5998023546796594,-0.334328566375938,-0.1763181940513187,-0.948183873820704,0,Emerging Performers,EMP0300,40.0
-1.423257518348353,-1.5105613715762276,1.0842820091093492,0.9488944876308556,-0.0358349133838828,-1.1017404539293714,0.542677904815443,0.9461591972580174,-0.6000711724821501,1,Leadership-Oriented,EMP0301,54.0
0.743459968453433,1.2852573025953664,0.5406722852737951,0.2431495200021645,0.9160657630808392,1.5061072283695194,-0.2620233142234465,-0.28101782057258,0.9664359835413424,2,Low Consistent Performers,EMP0302,41.0
-1.423257518348353,1.2135696442832742,-1.6337666100684212,-0.3214464541007883,0.4004528966624482,-1.0392770363892785,-0.3163117638334139,-0.3074863444865733,-1.2527824874919389,0,Emerging Performers,EMP0303,25.0
0.0212208061861709,-1.618092859044366,-0.002937438561759,1.3370542198266355,0.2318871518718203,0.2646468047601672,-0.2307631875444662,1.8921081485024367,0.0091260548603192,2,Low Consistent Performers,EMP0305,49.0
-1.423257518348353,1.0343504985030438,-0.7277504036758311,1.1253307295380284,1.520919317917799,0.8268175626210056,-0.2899300172532893,-0.2241330525585575,-1.0352120491553425,0,Emerging Performers,EMP0306,37.0
0.0212208061861709,-0.3994026677387992,0.178265802716759,-1.133053166873783,-1.1761325987322484,-1.734182556522815,0.1905946525989801,-0.3104189366247714,0.1396683178622769,1,Leadership-Oriented,EMP0307,49.0
0.743459968453433,0.3891615736942144,1.4466884916663851,-0.0038612186678773,0.2120558877788053,1.092287087166402,-0.2145990059341383,-0.257101064176688,1.836717736887728,4,Strategic High Performers,EMP0308,41.0
0.743459968453433,-1.2954983966399511,1.4466884916663851,-1.1683404152552177,-1.7016610971971473,-0.6801123855337424,-0.1338178471231942,-0.1992060193838735,1.836717736887728,4,Strategic High Performers,EMP0309,43.0
0.0212208061861709,0.8551313527228135,-0.9089536449543492,-0.0038612186678773,0.4698623209880012,0.6940828003483079,-0.3159180064217702,-0.2789725255428623,-0.6435852601494694,2,Low Consistent Performers,EMP0310,52.0
1.465699130720695,-1.3671860549520434,1.0842820091093492,1.4076287165895047,0.4301997928019712,1.4436438108294258,-0.2373190197380119,0.6904973185433096,2.1848304382262813,4,Strategic High Performers,EMP0311,42.0
-0.701018356081091,-0.3994026677387992,-0.5465471623973132,1.619352206878112,1.1441253001505127,0.8424334170060291,-0.2823596030172535,-0.0112945385285632,-0.6870993478167886,0,Emerging Performers,EMP0312,41.0
1.465699130720695,-0.721997130143214,0.5406722852737951,-1.7329363893581704,-1.8603112099412675,0.2256071687976089,-0.2632467649979633,-0.3733859832049906,1.5321191232164928,4,Strategic High Performers,EMP0313,28.0
0.743459968453433,0.675912206942583,-1.8149698513469392,1.1253307295380284,1.3226066769876486,-0.1882129724055087,-0.3690752569936631,-0.2013974069157138,-1.296296575159258,2,Low Consistent Performers,EMP0314,54.0
-0.701018356081091,0.2816300862260762,-0.7277504036758311,0.9136072392494212,0.9259813951273476,1.2874852669791927,-0.3135708031497646,-0.1830863212683021,-0.7741275231514271,0,Emerging Performers,EMP0315,29.0
1.465699130720695,-0.6144656426750758,1.6278917329449032,-0.1450102121936155,-0.4622070913837065,0.9361285433161686,-0.2135139237108594,-0.1712336020656761,2.83754175323607,4,Strategic High Performers,EMP0316,35.0
-1.423257518348353,-0.75784095929926,1.0842820091093492,1.0547562327751592,0.4698623209880012,0.8424334170060291,-0.2014735728375774,0.0308896714593635,-0.6000711724821501,0,Emerging Performers,EMP0317,46.0
1.465699130720695,-0.2201835219585688,-0.002937438561759,-1.450638402306694,-1.3446983435228763,-0.851886783768999,-0.2125242333313853,-0.3491943215631687,0.879407808206704,1,Leadership-Oriented,EMP0318,53.0
0.0212208061861709,-0.0768082053343845,-0.5465471623973132,1.5487777101152431,1.2631128847086033,0.600387674038168,-0.2662680383618374,-0.0858799784515581,-0.3825007341455539,2,Low Consistent Performers,EMP0319,49.0
-1.423257518348353,0.4250054028502605,0.5406722852737951,0.9488944876308556,1.03505334763893,1.0220157424337974,-0.2308664055067417,-0.1933623192989659,-0.7306134354841078,0,Emerging Performers,EMP0320,23.0
0.0212208061861709,0.8909751818788595,-1.452563368789903,0.9841817360122902,1.3226066769876486,0.6550431643857496,-0.3414128431038237,-0.2238302950706059,-1.0352120491553425,2,Low Consistent Performers,EMP0321,38.0
-1.423257518348353,0.8551313527228135,1.6278917329449032,1.3017669714452011,1.5704974781503367,2.0058145686902646,-0.2195301078709678,-0.2032966094433088,-0.4695289094801924,0,Emerging Performers,EMP0322,48.0
0.743459968453433,0.2816300862260762,-1.6337666100684212,0.4195857619093373,0.5095248491740312,-1.117356308314395,-0.2673170916131825,-0.2194856395937859,-1.122240224489981,2,Low Consistent Performers,EMP0323,23.0
-0.701018356081091,-1.618092859044366,1.6278917329449032,1.5134904617338083,0.3806216325694332,0.9361285433161686,-0.1771059520914799,2.0199390878597905,0.3572387561988731,0,Emerging Performers,EMP0324,29.0
-1.423257518348353,0.2816300862260762,1.0842820091093492,0.0314260297135572,0.182308991639283,-0.6176489679936492,0.0308164806419096,-0.2480851039923804,-0.6000711724821501,0,Emerging Performers,EMP0325,59.0
0.743459968453433,-1.4747175424201815,1.265485250387867,-1.7329363893581704,-2.276767755894584,-1.5936398670576053,-0.0180833242320054,-0.3526031466126982,1.6626613862184505,4,Strategic High Performers,EMP0326,41.0
0.743459968453433,0.5325368903183988,-1.6337666100684212,0.3137240167650336,0.5591030094065688,-0.6723044583412306,-0.3351558685335029,-0.243830638214077,-1.122240224489981,2,Low Consistent Performers,EMP0327,41.0
-0.701018356081091,-0.4352464968948453,1.4466884916663851,-0.3214464541007883,-0.5117852516162441,1.27186941259417,-0.2395648646912332,-0.2180856658120365,0.2702105808642346,4,Strategic High Performers,EMP0328,42.0
-0.701018356081091,-0.6503094718311218,-0.9089536449543492,-1.5917873958324322,-1.7016610971971473,-1.9918441538757,-0.1146798435424616,-0.355392185289586,-0.8611556984860655,1,Leadership-Oriented,EMP0329,47.0
-1.423257518348353,0.1024109404458458,-1.0901568862328672,-0.18029746057505,-0.0953287056629281,0.7175065819258426,-0.3313371294353392,-0.2526109451598347,-1.122240224489981,0,Emerging Performers,EMP0330,52.0
0.0212208061861709,0.7475998652546753,-0.7277504036758311,-1.4859256506881289,-0.8390011091509922,-1.718566702137792,0.002563260048092,-0.36410793115486,-0.5130429971475117,1,Leadership-Oriented,EMP0331,41.0
0.743459968453433,-0.2201835219585688,-0.5465471623973132,-0.815467931440872,-0.8092542130114696,0.8033937810434709,-0.3133640826512771,-0.2878354706716389,-0.0779021204743192,1,Leadership-Oriented,EMP0332,27.0
-0.701018356081091,-0.6144656426750758,-1.0901568862328672,-0.0038612186678773,-0.3432195068256162,0.7955858538509591,-0.3336811125134959,-0.1531868812152261,-0.948183873820704,0,Emerging Performers,EMP0333,36.0
0.0212208061861709,0.9985066693469976,-1.6337666100684212,-0.744893434678003,-0.0754974415699127,0.912704761738634,-0.3605446323509881,-0.3250304984272639,-1.1657543121573002,2,Low Consistent Performers,EMP0334,22.0
-0.701018356081091,-0.721997130143214,1.6278917329449032,-0.8860424282037411,-1.1463857025927258,0.8033937810434709,-0.2250982783170257,-0.2546269169633198,0.3572387561988731,1,Leadership-Oriented,EMP0335,47.0
0.0212208061861709,0.1024109404458458,0.5406722852737951,0.20786227162073,0.2318871518718203,0.7487382906958897,-0.238652819675019,-0.2213633822058148,0.4007528438661923,2,Low Consistent Performers,EMP0336,50.0
0.0212208061861709,0.8909751818788595,0.5406722852737951,1.5134904617338083,1.7688101190804872,0.0304089889848177,0.016757786740659,-0.1935545462754431,0.4007528438661923,0,Emerging Performers,EMP0337,23.0
1.465699130720695,1.6795394233118732,-0.184140679840277,0.2784367683835991,1.163956564243528,-0.4692983513359277,-0.0485370360451492,-0.2909312403594769,0.6618373698701078,2,Low Consistent Performers,EMP0338,43.0
0.0212208061861709,-1.6539366882004118,0.5406722852737951,-1.203627663636652,-1.9297206342668205,-1.4765209591699309,-0.0797004741929214,0.1382676605195408,0.4007528438661923,1,Leadership-Oriented,EMP0339,50.0
-0.701018356081091,-0.1126520344904306,-0.184140679840277,-1.309489408780956,-1.1662169666857407,-0.578609332031091,-0.2445943944893858,-0.3385417432833893,-0.5130429971475117,1,Leadership-Oriented,EMP0340,41.0
-1.423257518348353,1.4286326192195506,-0.002937438561759,0.4195857619093373,1.1441253001505127,-0.3990270066033229,-0.0452992762375885,-0.2770845609000461,-0.8611556984860655,0,Emerging Performers,EMP0341,42.0
0.743459968453433,0.5683807194744448,-1.452563368789903,-0.7096061862965684,-0.283725714546571,-1.070508745159325,-0.3057590652013641,-0.3123077818481115,-0.948183873820704,1,Leadership-Oriented,EMP0342,53.0
0.0212208061861709,1.07019432765909,0.5406722852737951,-1.238914912018087,-0.4522914593371988,-0.28971602590816,-0.1892695667097071,-0.3529819049515348,0.4007528438661923,1,Leadership-Oriented,EMP0343,53.0
-1.423257518348353,0.2457862570700301,0.178265802716759,-0.0391484670493118,0.1029839352672224,0.7018907275408197,-0.2602505523506491,-0.2510436692749936,-0.8176416108187463,0,Emerging Performers,EMP0344,47.0
1.465699130720695,-1.6539366882004118,0.5406722852737951,-0.1450102121936155,-1.037313750081143,-0.2116367539830435,-0.2080318996089025,1.058650423892489,1.5321191232164928,4,Strategic High Performers,EMP0346,24.0
-0.701018356081091,0.3174739153821223,0.359469043995277,-0.0038612186678773,0.1723933595927754,0.0147931345997942,-0.1946326877699821,-0.2528950139139621,-0.2519584711435962,0,Emerging Performers,EMP0347,53.0
0.743459968453433,0.7117560360986291,0.178265802716759,0.8783199908679865,1.134209668104005,1.053247451203844,-0.2521293057354988,-0.2190828302360592,0.6183232822027885,2,Low Consistent Performers,EMP0348,54.0
0.0212208061861709,0.0307232821337536,-1.0901568862328672,1.442915964970939,1.2333659885690802,0.1397199696799807,-0.2864889198732731,-0.1118876546536194,-0.7741275231514271,2,Low Consistent Performers,EMP0349,54.0
0.0212208061861709,-0.0768082053343845,-1.0901568862328672,0.1725750232392954,0.1029839352672227,-1.1329721626994185,-0.1411369665413866,-0.2079715695112349,-0.7741275231514271,1,Leadership-Oriented,EMP0350,34.0
1.465699130720695,-0.721997130143214,0.7218755265523131,1.619352206878112,0.9656439233133768,1.927735296765148,-0.2635482706731647,0.096701987334956,1.749689561553089,4,Strategic High Performers,EMP0351,27.0
0.0212208061861709,-0.4352464968948453,-1.0901568862328672,0.4548730102907719,0.1426464634532527,-0.7894233662289057,-0.2395648646912332,-0.1315539530162893,-0.7741275231514271,2,Low Consistent Performers,EMP0352,25.0
-0.701018356081091,1.106038156815136,-0.9089536449543492,0.9488944876308556,1.4118473654062156,0.6550431643857496,-0.2985497958388746,-0.2373682315237275,-0.8611556984860655,0,Emerging Performers,EMP0353,59.0
0.0212208061861709,0.4608492320063066,0.5406722852737951,-0.2155847089564846,0.0732370391277001,1.2952931941717052,-0.2684231586281878,-0.2754252169756958,0.4007528438661923,4,Strategic High Performers,EMP0354,27.0
0.0212208061861709,-0.9370601050794904,0.9030787678308312,0.20786227162073,-0.3432195068256162,0.4286132758029114,-0.2119486780973328,-0.0335371219767428,0.6618373698701078,4,Strategic High Performers,EMP0355,24.0
-0.701018356081091,0.209942427913984,-0.7277504036758311,0.6313092521979446,0.6483436978251363,1.3343328301342627,-0.3175831733071548,-0.1975913127814648,-0.7741275231514271,0,Emerging Performers,EMP0356,48.0
-1.423257518348353,1.177725815127228,-0.3653439211187951,1.619352206878112,2.016700920243176,0.2802626591451907,-0.1691293881758767,-0.2061454132347013,-0.948183873820704,0,Emerging Performers,EMP0357,41.0
0.0212208061861709,1.7153832524679191,-0.5465471623973132,-1.6270746442138668,-0.4225445631976762,1.0688633055888668,-0.3171361934140428,-0.3755352424004417,-0.3825007341455539,1,Leadership-Oriented,EMP0358,39.0
-0.701018356081091,-1.4388737132641356,-1.2713601275113853,0.9136072392494212,-0.0259192813373754,1.13132672312896,-0.343635715648543,0.6904973185433096,-1.0352120491553425,0,Emerging Performers,EMP0359,41.0
0.0212208061861709,-0.1484958636464767,1.4466884916663851,-1.768223637739605,-1.5727578805925493,-1.85130146441049,0.363583533745797,-0.38001880339402,1.053464158875981,1,Leadership-Oriented,EMP0360,51.0
0.0212208061861709,0.0307232821337536,-0.5465471623973132,0.6313092521979446,0.5491873773600611,-0.1101337004803922,-0.2378607805819907,-0.1797363840048303,-0.3825007341455539,2,Low Consistent Performers,EMP0361,31.0
0.743459968453433,-1.152123080015767,0.178265802716759,-0.9566169249666102,-1.4438546639879517,0.319302295107749,-0.2741009693052146,-0.1895177797694214,0.6183232822027885,1,Leadership-Oriented,EMP0362,44.0
0.0212208061861709,-0.0051205470222924,1.6278917329449032,-1.3447766571623905,-1.1364700705462183,0.1943754600275624,-0.1909984675778221,-0.3441813435491549,1.1840064218779387,4,Strategic High Performers,EMP0363,24.0
0.0212208061861709,-0.1843396928025228,0.178265802716759,-0.2861592057193537,-0.3432195068256162,-1.421865468822349,0.3771512891298612,-0.2398896053010835,0.1396683178622769,1,Leadership-Oriented,EMP0364,30.0
0.743459968453433,1.141881985971182,-1.2713601275113853,-0.3214464541007883,0.3607903684764182,0.209991314412586,-0.3295026371234762,-0.3056599293643591,-0.7741275231514271,2,Low Consistent Performers,EMP0365,40.0
0.0212208061861709,-1.7973120048245963,-0.002937438561759,-0.1097229638121809,-1.0868919103136807,-0.914350201309092,-0.1684253534265183,6.979779534925123,0.0091260548603192,3,Reliable Core Talent,EMP0366,57.0
-0.701018356081091,-1.080435421703675,-0.3653439211187951,1.160617977919463,0.3806216325694332,0.319302295107749,-0.2594895404300686,0.2303059368568356,-0.6000711724821501,0,Emerging Performers,EMP0367,48.0
0.0212208061861709,-0.0409643761783384,-1.0901568862328672,-1.203627663636652,-1.037313750081143,0.998591960856262,-0.3405829706871285,-0.3311275488006628,-0.7741275231514271,1,Leadership-Oriented,EMP0368,49.0
0.0212208061861709,1.2852573025953664,1.4466884916663851,-0.4625954476265265,0.3211278402903883,0.3349181494927719,-0.1517612088929757,-0.3162815279815052,1.053464158875981,4,Strategic High Performers,EMP0369,29.0
-0.701018356081091,1.7512270816239657,-1.0901568862328672,-0.6390316895336993,0.4301997928019712,-1.4530971775923955,2.480153373659793,-0.332661520072951,-0.948183873820704,1,Leadership-Oriented,EMP0370,29.0
-1.423257518348353,1.106038156815136,-1.2713601275113853,0.8783199908679865,1.352353573127171,0.3583419310703072,-0.3181961743034228,-0.2411096248707719,-1.1657543121573002,0,Emerging Performers,EMP0371,39.0
0.0212208061861709,0.4966930611623527,-1.8149698513469392,0.20786227162073,0.4500310568949858,0.1006803337174224,-0.3690752569936631,-0.2487650912578015,-1.296296575159258,2,Low Consistent Performers,EMP0373,34.0
1.465699130720695,-1.4388737132641356,-0.3653439211187951,1.1959052263008976,0.2120558877788053,0.006985207407283,-0.2395648646912332,0.8020588656188187,0.4442669315335116,2,Low Consistent Performers,EMP0374,48.0
-0.701018356081091,1.106038156815136,-1.8149698513469392,0.59602200381651,1.1143784040109896,1.966774932727707,-0.3690752569936631,-0.25607519825895,-1.296296575159258,0,Emerging Performers,EMP0375,37.0
-1.423257518348353,0.0307232821337536,-1.6337666100684212,1.3723414682080703,1.1738721962900358,-0.7972312934214172,-0.2395648646912332,-0.1177875441624204,-1.2527824874919389,0,Emerging Performers,EMP0376,30.0
0.0212208061861709,1.6795394233118732,0.7218755265523131,-0.9919041733480448,0.0930683032207151,0.0147931345997947,-0.1826771222780164,-0.3472812054639431,0.5312951068681501,4,Strategic High Performers,EMP0377,48.0
0.0212208061861709,-0.4352464968948453,0.9030787678308312,0.0667132780949918,-0.1845693940814957,0.1006803337174224,-0.178278696905262,-0.1748198094141629,0.6618373698701078,4,Strategic High Performers,EMP0378,38.0
-1.423257518348353,1.6436955941558271,0.7218755265523131,0.8783199908679865,1.649822534522397,1.7403450441448691,-0.2481988908447286,-0.2630951321678376,-0.6870993478167886,0,Emerging Performers,EMP0380,25.0
-1.423257518348353,-1.4388737132641356,0.5406722852737951,0.1020005264764263,-0.7100978925463947,0.9439364705086808,-0.2656116475006605,0.3697578707012217,-0.7306134354841078,1,Leadership-Oriented,EMP0381,22.0
1.465699130720695,0.9268190110349056,-1.2713601275113853,-0.5331699443893956,0.0633214070811924,-1.3515941240897444,-0.1176727307595346,-0.3115644346527789,-0.6435852601494694,2,Low Consistent Performers,EMP0382,35.0
-0.701018356081091,0.4966930611623527,1.0842820091093492,0.1725750232392954,0.4202841607554635,1.3031011213642163,-0.2373190197380119,-0.2511250470613219,0.0961542301949577,0,Emerging Performers,EMP0383,29.0
0.0212208061861709,1.106038156815136,0.7218755265523131,-0.0038612186678773,0.6086811696391065,0.3271102223002607,-0.1826771222780164,-0.2878770417088283,0.5312951068681501,4,Strategic High Performers,EMP0384,28.0
0.743459968453433,-1.2954983966399511,-1.6337666100684212,-0.5331699443893956,-1.166216966685741,-0.3990270066033232,-0.3560054008897482,-0.0151294667092838,-1.122240224489981,1,Leadership-Oriented,EMP0385,51.0
-0.701018356081091,1.5003202775316429,-0.5465471623973132,-0.0038612186678773,0.8268250746622723,-0.4927221329134624,-0.1655589262327019,-0.2991615668039464,-0.6870993478167886,0,Emerging Performers,EMP0386,46.0
